,date,state,positive,tests,hospitalized,death_total,death,positive_total,pos_rate,death_rate,death_rate_est
7531,2020-07-21,MP,1,1,,2.0,0,38.0,100.0,5.263157894736842,0.5263157894736842
7532,2020-07-21,MS,1635,5223,1154.0,1389.0,31,45524.0,31.303848363009763,3.0511378613478604,0.30511378613478607
7533,2020-07-21,MT,91,1960,49.0,40.0,1,2712.0,4.642857142857143,1.4749262536873156,0.14749262536873156
7534,2020-07-21,NC,1815,35109,1179.0,1668.0,26,102861.0,5.169614628727676,1.62160585644705,0.16216058564470498
7535,2020-07-21,ND,82,3573,46.0,98.0,1,5202.0,2.2949902043101034,1.8838908112264514,0.18838908112264513
7536,2020-07-21,NE,264,4406,115.0,306.0,5,22847.0,5.9918293236495686,1.3393443340482338,0.1339344334048234
7537,2020-07-21,NH,46,1830,20.0,398.0,0,6249.0,2.5136612021857925,6.369019043046888,0.6369019043046887
7538,2020-07-21,NJ,293,15081,833.0,15533.0,23,177256.0,1.9428419866056628,8.763031998916821,0.876303199891682
7539,2020-07-21,NM,302,5034,154.0,588.0,10,17517.0,5.999205403257847,3.356739167665696,0.3356739167665696
7540,2020-07-21,NV,815,8821,1095.0,676.0,28,37528.0,9.239315270377508,1.801321679812407,0.18013216798124068
7541,2020-07-21,NY,855,66169,724.0,25058.0,2,408181.0,1.2921458689114238,6.138943262915227,0.6138943262915226
7542,2020-07-21,OH,1047,18111,1097.0,3219.0,30,77215.0,5.781017061454365,4.168879103801075,0.4168879103801075
7543,2020-07-21,OK,893,22275,613.0,461.0,9,26326.0,4.008978675645342,1.7511205652206943,0.17511205652206943
7544,2020-07-21,OR,292,5219,237.0,269.0,7,15139.0,5.594941559685764,1.7768676927141818,0.1776867692714182
7545,2020-07-21,PA,1027,15850,736.0,7038.0,20,102765.0,6.479495268138802,6.848635235732011,0.684863523573201
7546,2020-07-21,PR,244,244,375.0,180.0,0,4255.0,100.0,4.230317273795535,0.42303172737955347
7547,2020-07-21,RI,82,2662,64.0,996.0,1,17986.0,3.0803906836964687,5.537640386967642,0.5537640386967642
7548,2020-07-21,SC,1892,10377,1593.0,1221.0,57,73337.0,18.232629854485882,1.664916754162292,0.1664916754162292
7549,2020-07-21,SD,76,1191,62.0,118.0,0,8019.0,6.381192275398824,1.4715051752088788,0.1471505175208879
7550,2020-07-21,TN,2190,23066,1461.0,871.0,24,81944.0,9.494494060521982,1.0629210192326468,0.10629210192326466
7551,2020-07-21,TX,9305,59020,10848.0,4151.0,131,341739.0,15.76584208742799,1.2146696748103085,0.12146696748103084
7552,2020-07-21,UT,486,7559,219.0,251.0,4,35012.0,6.4294218812012165,0.7168970638638181,0.07168970638638181
7553,2020-07-21,VA,996,19647,1189.0,2048.0,17,79371.0,5.069476255916934,2.580287510551713,0.2580287510551713
7554,2020-07-21,VI,4,240,,6.0,0,308.0,1.6666666666666667,1.948051948051948,0.19480519480519481
7555,2020-07-21,VT,2,1334,19.0,56.0,0,1368.0,0.14992503748125938,4.093567251461988,0.40935672514619886
7556,2020-07-21,WA,1084,17057,365.0,1453.0,6,52290.0,6.355162103535205,2.7787339835532605,0.2778733983553261
7557,2020-07-21,WI,1161,17640,354.0,866.0,13,47836.0,6.581632653061225,1.8103520361234218,0.18103520361234215
7558,2020-07-21,WV,57,5346,77.0,101.0,1,5199.0,1.0662177328843996,1.9426812848624735,0.19426812848624736
7559,2020-07-21,WY,51,1492,13.0,25.0,1,2238.0,3.4182305630026812,1.1170688114387846,0.11170688114387846
7560,2020-07-20,AK,73,2576,29.0,18.0,0,1955.0,2.8338509316770186,0.9207161125319693,0.09207161125319693
7561,2020-07-20,AL,1880,8221,1571.0,1291.0,4,68891.0,22.86826420143535,1.8739748298036027,0.18739748298036027
7562,2020-07-20,AR,1394,13645,471.0,357.0,0,33927.0,10.216196408941004,1.0522592625342648,0.10522592625342647
7563,2020-07-20,AS,0,0,,0.0,0,0.0,,,
7564,2020-07-20,AZ,1559,7544,3084.0,2784.0,23,145183.0,20.66542948038176,1.9175798819421008,0.19175798819421008
7565,2020-07-20,CA,6846,127469,8419.0,7694.0,9,391538.0,5.370717586236654,1.965071078669248,0.1965071078669248
7566,2020-07-20,CO,424,12383,386.0,1615.0,0,40566.0,3.4240490995719934,3.9811664941083666,0.3981166494108367
7567,2020-07-20,CT,162,5665,54.0,4406.0,10,48055.0,2.859664607237423,9.168660909374674,0.9168660909374675
7568,2020-07-20,DC,78,3975,83.0,579.0,1,11339.0,1.9622641509433962,5.106270394214658,0.5106270394214657
7569,2020-07-20,DE,0,4709,47.0,523.0,0,13519.0,0.0,3.8686293364893856,0.38686293364893853
7570,2020-07-20,FL,10405,68914,9489.0,5183.0,92,354710.0,15.098528600864846,1.461193651151645,0.1461193651151645
7571,2020-07-20,GA,2452,16442,3183.0,3176.0,3,145575.0,14.913027612212627,2.1816932852481536,0.21816932852481538
7572,2020-07-20,GU,4,318,3.0,5.0,0,319.0,1.257861635220126,1.5673981191222568,0.1567398119122257
7573,2020-07-20,HI,27,1983,33.0,24.0,0,1381.0,1.361573373676248,1.7378711078928313,0.17378711078928313
7574,2020-07-20,IA,443,3053,221.0,797.0,3,39166.0,14.51031772027514,2.034928254097942,0.2034928254097942
7575,2020-07-20,ID,571,1691,224.0,119.0,0,14873.0,33.76700177409816,0.8001075774894104,0.08001075774894104
7576,2020-07-20,IL,1173,34598,1410.0,7494.0,6,163923.0,3.390369385513613,4.571658644607529,0.4571658644607529
7577,2020-07-20,IN,635,4207,805.0,2825.0,3,57206.0,15.093891133824577,4.938293186029438,0.4938293186029437
7578,2020-07-20,KS,1369,12178,,307.0,8,23334.0,11.241583182788634,1.3156766949515728,0.13156766949515727
7579,2020-07-20,KY,253,1410,542.0,671.0,1,23414.0,17.94326241134752,2.8658067822670197,0.28658067822670197
7580,2020-07-20,LA,3186,33620,1508.0,3572.0,29,94892.0,9.476502082093992,3.7642793913080133,0.37642793913080136
7581,2020-07-20,MA,255,17430,483.0,8433.0,2,113789.0,1.4629948364888123,7.411085430050357,0.7411085430050356
7582,2020-07-20,MD,554,14755,463.0,3382.0,5,78685.0,3.754659437478821,4.298150854673699,0.42981508546736985
7583,2020-07-20,ME,24,1785,12.0,117.0,0,3711.0,1.3445378151260505,3.1527890056588523,0.3152789005658852
7584,2020-07-20,MI,527,22330,680.0,6373.0,7,82395.0,2.3600537393640844,7.734692639116451,0.7734692639116452
7585,2020-07-20,MN,903,14222,247.0,1585.0,4,47107.0,6.349317958093096,3.3646804084318678,0.33646804084318677
7586,2020-07-20,MO,530,19094,875.0,1132.0,3,33624.0,2.7757410704933485,3.366642874137521,0.3366642874137521
7587,2020-07-20,MP,0,391,,2.0,0,37.0,0.0,5.405405405405405,0.5405405405405406
7588,2020-07-20,MS,1251,11898,1119.0,1358.0,3,43889.0,10.514372163388805,3.094169381849666,0.30941693818496663
7589,2020-07-20,MT,88,5883,48.0,39.0,2,2621.0,1.495835458099609,1.4879816863792446,0.14879816863792447
7590,2020-07-20,NC,1268,29024,1086.0,1642.0,8,101046.0,4.368798235942668,1.6250024741206976,0.16250024741206975
7591,2020-07-20,ND,107,5509,47.0,97.0,1,5120.0,1.9422762751860592,1.8945312499999998,0.189453125
7592,2020-07-20,NE,102,2890,121.0,301.0,0,22583.0,3.5294117647058822,1.3328610016384006,0.13328610016384007
7593,2020-07-20,NH,0,3001,17.0,398.0,0,6203.0,0.0,6.416250201515396,0.6416250201515395
7594,2020-07-20,NJ,180,11737,798.0,15510.0,10,176963.0,1.5336116554485812,8.764544000723316,0.8764544000723314
7595,2020-07-20,NM,244,7282,154.0,578.0,7,17215.0,3.350727822026916,3.357537031658438,0.33575370316584374
7596,2020-07-20,NV,948,2720,1086.0,648.0,1,36713.0,34.85294117647059,1.765042355568872,0.17650423555688718
7597,2020-07-20,NY,519,49342,716.0,25056.0,8,407326.0,1.0518422439301205,6.151338240131983,0.6151338240131983
7598,2020-07-20,OH,1236,18998,1065.0,3189.0,15,76168.0,6.505947994525739,4.186797605293561,0.4186797605293562
7599,2020-07-20,OK,168,168,604.0,452.0,1,25433.0,100.0,1.777218574293241,0.17772185742932411
7600,2020-07-20,OR,268,4454,233.0,262.0,2,14847.0,6.017063313875169,1.7646662625446219,0.1764666262544622
7601,2020-07-20,PA,711,12534,706.0,7018.0,3,101738.0,5.672570607946386,6.898110833710118,0.6898110833710118
7602,2020-07-20,PR,220,220,336.0,180.0,2,4011.0,100.0,4.487658937920718,0.44876589379207177
7603,2020-07-20,RI,111,2647,61.0,995.0,5,17904.0,4.193426520589346,5.557417336907953,0.5557417336907953
7604,2020-07-20,SC,1459,10930,1593.0,1164.0,9,71445.0,13.34858188472095,1.629225278186017,0.16292252781860173
7605,2020-07-20,SD,37,567,65.0,118.0,0,7943.0,6.525573192239858,1.485584791640438,0.14855847916404383
7606,2020-07-20,TN,1639,17870,1368.0,847.0,4,79754.0,9.171796306659205,1.062015698272187,0.10620156982721869
7607,2020-07-20,TX,7404,52190,10569.0,4020.0,62,332434.0,14.1866257903813,1.2092625904690857,0.12092625904690855
7608,2020-07-20,UT,409,6278,247.0,247.0,4,34526.0,6.514813634915578,0.7154028847824827,0.07154028847824828
7609,2020-07-20,VA,945,7498,1158.0,2031.0,4,78375.0,12.603360896238996,2.5913875598086125,0.2591387559808612
7610,2020-07-20,VI,7,37,,6.0,0,304.0,18.91891891891892,1.9736842105263157,0.19736842105263158
7611,2020-07-20,VT,7,1790,22.0,56.0,0,1366.0,0.3910614525139665,4.099560761346998,0.40995607613469986
7612,2020-07-20,WA,990,17727,354.0,1447.0,3,51206.0,5.5847013030969705,2.8258407217904153,0.2825840721790415
7613,2020-07-20,WI,727,16414,367.0,853.0,2,46675.0,4.429145851102717,1.827530798071773,0.18275307980717728
7614,2020-07-20,WV,100,3992,77.0,100.0,0,5142.0,2.50501002004008,1.9447685725398678,0.19447685725398678
7615,2020-07-20,WY,61,2255,13.0,24.0,0,2187.0,2.70509977827051,1.0973936899862824,0.10973936899862827
7616,2020-07-19,AK,83,4647,27.0,18.0,0,1882.0,1.7860985582095974,0.9564293304994688,0.09564293304994687
7617,2020-07-19,AL,1777,10946,1524.0,1287.0,1,67011.0,16.23424081856386,1.9205802032502126,0.19205802032502128
7618,2020-07-19,AR,771,6166,453.0,357.0,4,32533.0,12.504054492377554,1.0973473088863614,0.10973473088863617
7619,2020-07-19,AS,0,0,,0.0,0,0.0,,,
7620,2020-07-19,AZ,2359,13988,3136.0,2761.0,31,143624.0,16.864455247354876,1.922380660613825,0.1922380660613825
7621,2020-07-19,CA,9329,119634,8398.0,7685.0,90,384692.0,7.797950415433739,1.9977020577500961,0.1997702057750096
7622,2020-07-19,CO,354,9246,397.0,1615.0,0,40142.0,3.8286826735885784,4.023217577599522,0.4023217577599522
7623,2020-07-19,CT,0,27162,66.0,4396.0,0,47893.0,0.0,9.178794395840729,0.9178794395840729
7624,2020-07-19,DC,67,2810,91.0,578.0,0,11261.0,2.3843416370106763,5.132759080010656,0.5132759080010656
7625,2020-07-19,DE,90,3925,47.0,523.0,0,13519.0,2.2929936305732483,3.8686293364893856,0.38686293364893853
7626,2020-07-19,FL,12385,101596,9363.0,5091.0,89,344305.0,12.19044056852632,1.4786308650760227,0.14786308650760227
7627,2020-07-19,GA,3251,28268,3036.0,3173.0,5,143123.0,11.500636762416867,2.216974210993341,0.22169742109933413
7628,2020-07-19,GU,0,0,4.0,5.0,0,315.0,,1.5873015873015872,0.15873015873015872
7629,2020-07-19,HI,20,2368,39.0,24.0,1,1354.0,0.8445945945945946,1.7725258493353029,0.1772525849335303
7630,2020-07-19,IA,816,11762,214.0,794.0,7,38723.0,6.937595646998809,2.0504609663507476,0.20504609663507478
7631,2020-07-19,ID,550,3667,224.0,119.0,1,14302.0,14.998636487592037,0.832051461334079,0.08320514613340792
7632,2020-07-19,IL,965,32113,1356.0,7488.0,5,162750.0,3.005013545915984,4.600921658986175,0.46009216589861757
7633,2020-07-19,IN,917,7240,786.0,2822.0,2,56571.0,12.665745856353592,4.988421629456789,0.49884216294567885
7634,2020-07-19,KS,0,0,,299.0,0,21965.0,,1.3612565445026177,0.13612565445026178
7635,2020-07-19,KY,977,2513,511.0,670.0,3,23161.0,38.877835256665335,2.8927939208151634,0.2892793920815164
7636,2020-07-19,LA,3116,25364,1469.0,3543.0,34,91706.0,12.285128528623247,3.8634331450504877,0.3863433145050488
7637,2020-07-19,MA,296,7616,498.0,8431.0,12,113534.0,3.8865546218487395,7.425969313157292,0.7425969313157292
7638,2020-07-19,MD,925,28899,449.0,3377.0,9,78131.0,3.2008027959444965,4.322228052885539,0.4322228052885538
7639,2020-07-19,ME,41,2508,10.0,117.0,0,3687.0,1.634768740031898,3.173311635475997,0.31733116354759966
7640,2020-07-19,MI,530,28381,680.0,6366.0,2,81868.0,1.8674465311299813,7.77593198807837,0.777593198807837
7641,2020-07-19,MN,734,17226,258.0,1581.0,3,46204.0,4.261000812724951,3.4217816639252012,0.34217816639252013
7642,2020-07-19,MO,846,12752,875.0,1129.0,-1,33094.0,6.634253450439147,3.411494530730646,0.3411494530730646
7643,2020-07-19,MP,0,0,,2.0,0,37.0,,5.405405405405405,0.5405405405405406
7644,2020-07-19,MS,792,792,1129.0,1355.0,9,42638.0,100.0,3.177916412589709,0.31779164125897086
7645,2020-07-19,MT,62,1280,47.0,37.0,0,2533.0,4.84375,1.460718515594157,0.1460718515594157
7646,2020-07-19,NC,1820,15721,1115.0,1634.0,5,99778.0,11.57687170027352,1.6376355509230494,0.16376355509230492
7647,2020-07-19,ND,113,5412,45.0,96.0,2,5013.0,2.087952697708795,1.9150209455415919,0.19150209455415917
7648,2020-07-19,NE,120,2836,113.0,301.0,0,22481.0,4.231311706629055,1.338908411547529,0.13389084115475292
7649,2020-07-19,NH,38,3147,17.0,398.0,3,6203.0,1.207499205592628,6.416250201515396,0.6416250201515395
7650,2020-07-19,NJ,-31,9687,766.0,15500.0,8,176783.0,-0.3200165169815216,8.767811384578835,0.8767811384578834
7651,2020-07-19,NM,235,8551,161.0,571.0,2,16971.0,2.748216582855806,3.36456307819221,0.33645630781922103
7652,2020-07-19,NV,1288,7176,1045.0,647.0,1,35765.0,17.94871794871795,1.8090311757304627,0.18090311757304628
7653,2020-07-19,NY,502,46204,722.0,25048.0,13,406807.0,1.0864860185265346,6.157219516871637,0.6157219516871637
7654,2020-07-19,OH,1110,24478,1065.0,3174.0,42,74932.0,4.534684206225998,4.2358404953824795,0.423584049538248
7655,2020-07-19,OK,209,209,547.0,451.0,0,25265.0,100.0,1.7850781713833368,0.17850781713833366
7656,2020-07-19,OR,430,4797,242.0,260.0,3,14579.0,8.963935793204087,1.7833870635846079,0.1783387063584608
7657,2020-07-19,PA,786,14652,703.0,7015.0,8,101027.0,5.364455364455364,6.943688320943905,0.6943688320943906
7658,2020-07-19,PR,330,330,315.0,178.0,0,3791.0,100.0,4.695331047217093,0.4695331047217093
7659,2020-07-19,RI,0,3213,62.0,990.0,0,17793.0,0.0,5.5639858371269595,0.556398583712696
7660,2020-07-19,SC,2374,15393,1593.0,1155.0,20,69986.0,15.422594685896188,1.6503300660132028,0.16503300660132028
7661,2020-07-19,SD,44,840,63.0,118.0,2,7906.0,5.238095238095238,1.4925373134328357,0.1492537313432836
7662,2020-07-19,TN,1779,23645,1327.0,843.0,5,78115.0,7.523789384647916,1.0791781348012546,0.10791781348012547
7663,2020-07-19,TX,7300,89679,10592.0,3958.0,93,325030.0,8.140144292420745,1.2177337476540626,0.12177337476540627
7664,2020-07-19,UT,785,7040,296.0,243.0,0,34117.0,11.150568181818182,0.7122548875926957,0.07122548875926957
7665,2020-07-19,VA,1057,12739,1186.0,2027.0,2,77430.0,8.297354580422326,2.6178483791811957,0.2617848379181196
7666,2020-07-19,VI,14,362,,6.0,0,297.0,3.867403314917127,2.0202020202020203,0.20202020202020202
7667,2020-07-19,VT,10,2695,24.0,56.0,0,1359.0,0.3710575139146568,4.120676968359088,0.41206769683590877
7668,2020-07-19,WA,334,5211,364.0,1444.0,10,50216.0,6.409518326616773,2.875577505177633,0.2875577505177633
7669,2020-07-19,WI,849,19944,339.0,851.0,1,45948.0,4.256919374247894,1.8520936711064682,0.1852093671106468
7670,2020-07-19,WV,148,5477,76.0,100.0,0,5042.0,2.702209238634289,1.9833399444664817,0.19833399444664812
7671,2020-07-19,WY,18,246,17.0,24.0,0,2126.0,7.317073170731707,1.1288805268109126,0.11288805268109124
7672,2020-07-18,AK,62,2949,26.0,18.0,1,1799.0,2.102407595795185,1.000555864369094,0.10005558643690939
7673,2020-07-18,AL,2143,11306,1463.0,1286.0,21,65234.0,18.954537413762605,1.9713646258086273,0.19713646258086273
7674,2020-07-18,AR,0,6156,464.0,353.0,0,31762.0,0.0,1.111390970341918,0.1111390970341918
7675,2020-07-18,AS,0,0,,0.0,0,0.0,,,
7676,2020-07-18,AZ,2742,7836,3238.0,2730.0,147,141265.0,34.99234303215927,1.9325381375429158,0.19325381375429157
7677,2020-07-18,CA,9199,123119,8502.0,7595.0,120,375363.0,7.471633135421827,2.0233747066173278,0.20233747066173277
7678,2020-07-18,CO,444,9049,401.0,1615.0,0,39788.0,4.9066195159686155,4.059012767668644,0.4059012767668644
7679,2020-07-18,CT,0,-139,66.0,4396.0,0,47893.0,-0.0,9.178794395840729,0.9178794395840729
7680,2020-07-18,DC,79,3348,88.0,578.0,1,11194.0,2.3596176821983272,5.16348043594783,0.5163480435947829
7681,2020-07-18,DE,92,5260,51.0,523.0,2,13429.0,1.7490494296577948,3.894556556705637,0.38945565567056367
7682,2020-07-18,FL,10173,80694,9144.0,5002.0,90,331920.0,12.60688527028032,1.5069896360568813,0.15069896360568813
7683,2020-07-18,GA,4689,33436,2929.0,3168.0,36,139872.0,14.023806675439646,2.264927934111187,0.22649279341111872
7684,2020-07-18,GU,1,1,4.0,5.0,0,315.0,100.0,1.5873015873015872,0.15873015873015872
7685,2020-07-18,HI,23,2420,39.0,23.0,1,1334.0,0.9504132231404958,1.7241379310344827,0.1724137931034483
7686,2020-07-18,IA,185,1276,210.0,787.0,3,37907.0,14.498432601880879,2.0761336956234997,0.20761336956234996
7687,2020-07-18,ID,619,2155,224.0,118.0,4,13752.0,28.723897911832946,0.8580570098894705,0.08580570098894706
7688,2020-07-18,IL,1276,46099,1360.0,7483.0,18,161785.0,2.767955920952732,4.625274283771672,0.46252742837716726
7689,2020-07-18,IN,841,17273,798.0,2820.0,17,55654.0,4.868870491518555,5.067021238365617,0.5067021238365615
7690,2020-07-18,KS,0,0,,299.0,0,21965.0,,1.3612565445026177,0.13612565445026178
7691,2020-07-18,KY,579,7081,514.0,667.0,9,22184.0,8.176811184860895,3.0066714749368915,0.3006671474936891
7692,2020-07-18,LA,0,0,1413.0,3509.0,0,88590.0,,3.9609436731008016,0.39609436731008013
7693,2020-07-18,MA,359,10959,499.0,8419.0,17,113238.0,3.2758463363445567,7.434783376605027,0.7434783376605026
7694,2020-07-18,MD,835,18053,448.0,3368.0,9,77206.0,4.625270038220795,4.362355257363417,0.4362355257363417
7695,2020-07-18,ME,10,1484,9.0,117.0,2,3646.0,0.6738544474393532,3.2089961601755346,0.32089961601755346
7696,2020-07-18,MI,745,30572,680.0,6364.0,9,81338.0,2.4368703388721706,7.824141237797831,0.7824141237797831
7697,2020-07-18,MN,457,16451,265.0,1578.0,5,45470.0,2.7779466293842323,3.470420057180559,0.3470420057180559
7698,2020-07-18,MO,960,19253,875.0,1130.0,9,32248.0,4.986235911286553,3.504093277102456,0.3504093277102456
7699,2020-07-18,MP,0,0,,2.0,0,37.0,,5.405405405405405,0.5405405405405406
7700,2020-07-18,MS,1017,5821,1076.0,1346.0,14,41846.0,17.471224875450954,3.2165559432203796,0.32165559432203794
7701,2020-07-18,MT,105,1475,46.0,37.0,0,2471.0,7.118644067796611,1.497369486038041,0.14973694860380413
7702,2020-07-18,NC,2481,35169,1154.0,1629.0,23,97958.0,7.05450823168131,1.6629575940709282,0.16629575940709285
7703,2020-07-18,ND,116,4622,38.0,94.0,0,4900.0,2.5097360450021635,1.9183673469387756,0.19183673469387755
7704,2020-07-18,NE,227,4832,105.0,301.0,2,22361.0,4.697847682119205,1.3460936451858145,0.13460936451858146
7705,2020-07-18,NH,0,2205,24.0,395.0,0,6165.0,0.0,6.407137064071371,0.6407137064071371
7706,2020-07-18,NJ,263,12522,800.0,15492.0,15,176814.0,2.100303465900016,8.761749635209881,0.8761749635209882
7707,2020-07-18,NM,280,8366,160.0,569.0,4,16736.0,3.3468802295003584,3.3998565965583176,0.3399856596558317
7708,2020-07-18,NV,1182,14175,1006.0,646.0,9,34477.0,8.338624338624339,1.8737129100559795,0.18737129100559793
7709,2020-07-18,NY,754,69817,743.0,25035.0,11,406305.0,1.0799661973444863,6.161627348912763,0.6161627348912763
7710,2020-07-18,OH,1542,22312,1024.0,3132.0,20,73822.0,6.91107923987092,4.242637696079759,0.42426376960797596
7711,2020-07-18,OK,916,10687,547.0,451.0,6,25056.0,8.571161223916908,1.7999680715197957,0.17999680715197955
7712,2020-07-18,OR,347,6598,242.0,257.0,3,14149.0,5.25916944528645,1.8163827832355643,0.18163827832355645
7713,2020-07-18,PA,763,13337,699.0,7007.0,15,100241.0,5.720926745145085,6.990153729511876,0.6990153729511877
7714,2020-07-18,PR,189,189,316.0,178.0,1,3461.0,100.0,5.14302224790523,0.514302224790523
7715,2020-07-18,RI,0,4259,62.0,990.0,0,17793.0,0.0,5.5639858371269595,0.556398583712696
7716,2020-07-18,SC,1552,8618,1593.0,1135.0,39,67612.0,18.008818751450452,1.6786960894515768,0.16786960894515768
7717,2020-07-18,SD,73,1274,70.0,116.0,0,7862.0,5.729984301412873,1.475451539048588,0.1475451539048588
7718,2020-07-18,TN,2517,22980,1378.0,838.0,23,76336.0,10.953002610966058,1.0977782435548102,0.10977782435548102
7719,2020-07-18,TX,10158,75364,10658.0,3865.0,130,317730.0,13.478583939281355,1.2164416328329086,0.12164416328329085
7720,2020-07-18,UT,760,8708,251.0,243.0,8,33332.0,8.727606798346347,0.7290291611664467,0.07290291611664466
7721,2020-07-18,VA,940,16938,1166.0,2025.0,12,76373.0,5.549651670799386,2.651460594712791,0.2651460594712791
7722,2020-07-18,VI,20,469,,6.0,0,283.0,4.264392324093817,2.1201413427561837,0.21201413427561835
7723,2020-07-18,VT,10,1338,25.0,56.0,0,1349.0,0.7473841554559043,4.151223128243143,0.41512231282431433
7724,2020-07-18,WA,524,9687,348.0,1434.0,7,49882.0,5.409311448332818,2.874784491399703,0.28747844913997034
7725,2020-07-18,WI,1031,22253,315.0,850.0,10,45099.0,4.633083179795983,1.8847424554868177,0.1884742455486818
7726,2020-07-18,WV,111,2959,74.0,100.0,0,4894.0,3.7512673200405544,2.043318348998774,0.2043318348998774
7727,2020-07-18,WY,39,328,16.0,24.0,0,2108.0,11.890243902439025,1.1385199240986716,0.11385199240986717
7728,2020-07-17,AK,42,2392,32.0,17.0,0,1737.0,1.7558528428093645,0.9786989061600461,0.09786989061600461
7729,2020-07-17,AL,2003,11956,1433.0,1265.0,35,63091.0,16.75309468049515,2.00504033855859,0.200504033855859
7730,2020-07-17,AR,648,6705,464.0,353.0,12,31762.0,9.664429530201343,1.111390970341918,0.1111390970341918
7731,2020-07-17,AS,0,0,,0.0,0,0.0,,,
7732,2020-07-17,AZ,3910,15664,3466.0,2583.0,91,138523.0,24.961695607763023,1.8646722926878567,0.1864672292687857
7733,2020-07-17,CA,9986,128591,8450.0,7475.0,130,366164.0,7.7657067757463585,2.0414349854163705,0.20414349854163708
7734,2020-07-17,CO,618,8941,394.0,1615.0,0,39344.0,6.911978525891958,4.104819032126881,0.4104819032126881
7735,2020-07-17,CT,143,25,66.0,4396.0,7,47893.0,572.0,9.178794395840729,0.9178794395840729
7736,2020-07-17,DC,39,1365,87.0,577.0,3,11115.0,2.857142857142857,5.191183085919928,0.5191183085919928
7737,2020-07-17,DE,223,3513,55.0,521.0,0,13337.0,6.347850839738116,3.9064257329234455,0.3906425732923446
7738,2020-07-17,FL,11174,91724,8961.0,4912.0,130,321747.0,12.182198770223716,1.52666536129319,0.152666536129319
7739,2020-07-17,GA,3908,21023,2902.0,3132.0,28,135183.0,18.589164248680017,2.3168593684117087,0.23168593684117084
7740,2020-07-17,GU,0,241,4.0,5.0,0,314.0,0.0,1.5923566878980893,0.15923566878980894
7741,2020-07-17,HI,19,2417,39.0,22.0,0,1311.0,0.7860984691766653,1.6781083142639208,0.16781083142639205
7742,2020-07-17,IA,590,6002,210.0,784.0,6,37722.0,9.830056647784073,2.078362759132602,0.20783627591326018
7743,2020-07-17,ID,688,3426,153.0,114.0,4,13133.0,20.081727962638645,0.868042336099901,0.08680423360999011
7744,2020-07-17,IL,1427,43735,1431.0,7465.0,13,160509.0,3.2628329713044475,4.650829548498838,0.46508295484988377
7745,2020-07-17,IN,733,17026,815.0,2803.0,8,54813.0,4.305180312463292,5.113750387681755,0.5113750387681754
7746,2020-07-17,KS,1032,9979,,299.0,0,21965.0,10.341717606974647,1.3612565445026177,0.13612565445026178
7747,2020-07-17,KY,522,15025,452.0,658.0,8,21605.0,3.4742096505823628,3.045591298310576,0.3045591298310576
7748,2020-07-17,LA,2179,19803,1413.0,3509.0,24,88590.0,11.003383325758724,3.9609436731008016,0.39609436731008013
7749,2020-07-17,MA,298,17990,515.0,8402.0,22,112879.0,1.6564758198999445,7.443368562797331,0.7443368562797332
7750,2020-07-17,MD,707,24171,434.0,3359.0,12,76371.0,2.924992759918911,4.398266357648846,0.43982663576488457
7751,2020-07-17,ME,38,2983,12.0,115.0,1,3636.0,1.2738853503184715,3.162816281628163,0.3162816281628163
7752,2020-07-17,MI,754,30352,680.0,6355.0,7,80593.0,2.484185556141276,7.885300212177236,0.7885300212177235
7753,2020-07-17,MN,666,14299,252.0,1573.0,7,45013.0,4.657668368417371,3.4945460200386553,0.3494546020038655
7754,2020-07-17,MO,866,12228,875.0,1121.0,8,31288.0,7.082106640497219,3.582843262592687,0.3582843262592687
7755,2020-07-17,MP,1,1,,2.0,0,37.0,100.0,5.405405405405405,0.5405405405405406
7756,2020-07-17,MS,1032,7564,1076.0,1332.0,24,40829.0,13.643574828133262,3.262387028827549,0.3262387028827549
7757,2020-07-17,MT,135,2564,45.0,37.0,2,2366.0,5.265210608424336,1.5638207945900255,0.15638207945900254
7758,2020-07-17,NC,2051,31217,1180.0,1606.0,18,95477.0,6.570138065797481,1.6820805010630835,0.16820805010630832
7759,2020-07-17,ND,122,4021,36.0,94.0,1,4784.0,3.0340711265854265,1.9648829431438128,0.19648829431438128
7760,2020-07-17,NE,155,3801,96.0,299.0,8,22134.0,4.0778742436201,1.3508629258154876,0.13508629258154875
7761,2020-07-17,NH,52,3498,24.0,395.0,1,6165.0,1.4865637507146943,6.407137064071371,0.6407137064071371
7762,2020-07-17,NJ,50,9024,868.0,15477.0,19,176551.0,0.5540780141843972,8.766305486799848,0.8766305486799849
7763,2020-07-17,NM,318,8930,166.0,565.0,3,16456.0,3.561030235162374,3.4333981526494894,0.34333981526494894
7764,2020-07-17,NV,1380,12783,1000.0,637.0,11,33295.0,10.795587890166628,1.9132001802072383,0.19132001802072385
7765,2020-07-17,NY,776,78239,765.0,25024.0,10,405551.0,0.9918327176983346,6.170370680876141,0.6170370680876142
7766,2020-07-17,OH,1679,27331,1016.0,3112.0,9,72280.0,6.143207346968644,4.305478693967903,0.4305478693967903
7767,2020-07-17,OK,699,8227,604.0,445.0,7,24140.0,8.496414245776103,1.8434134217067109,0.18434134217067108
7768,2020-07-17,OR,293,5249,242.0,254.0,5,13802.0,5.582015622023243,1.840312998116215,0.1840312998116215
